"unit","iccs","geo","time","values"
"Number","Burglary of private residential premises","Dogu Marmara",2008-01-01,7591
"Number","Burglary of private residential premises","Bursa, Eskisehir, Bilecik",2008-01-01,3797
"Number","Burglary of private residential premises","Bursa",2008-01-01,2927
"Number","Burglary of private residential premises","Eskisehir",2008-01-01,794
"Number","Burglary of private residential premises","Bilecik",2008-01-01,76
"Number","Burglary of private residential premises","Kocaeli, Sakarya, Düzce, Bolu, Yalova",2008-01-01,3794
"Number","Burglary of private residential premises","Kocaeli",2008-01-01,2631
"Number","Burglary of private residential premises","Sakarya",2008-01-01,606
"Number","Burglary of private residential premises","Düzce",2008-01-01,178
"Number","Burglary of private residential premises","Bolu",2008-01-01,136
"Number","Burglary of private residential premises","Yalova",2008-01-01,243
"Number","Burglary of private residential premises","Bati Anadolu",2008-01-01,7798
"Number","Burglary of private residential premises","Ankara",2008-01-01,6691
"Number","Burglary of private residential premises","Ankara",2008-01-01,6691
"Number","Burglary of private residential premises","Konya, Karaman",2008-01-01,1107
"Number","Burglary of private residential premises","Konya",2008-01-01,1017
"Number","Burglary of private residential premises","Karaman",2008-01-01,90
"Number","Burglary of private residential premises","Akdeniz",2008-01-01,12408
"Number","Burglary of private residential premises","Antalya, Isparta, Burdur",2008-01-01,3985
"Number","Burglary of private residential premises","Antalya",2008-01-01,3664
"Number","Burglary of private residential premises","Isparta",2008-01-01,180
"Number","Burglary of private residential premises","Burdur",2008-01-01,141
"Number","Burglary of private residential premises","Adana, Mersin",2008-01-01,6746
"Number","Burglary of private residential premises","Adana",2008-01-01,3851
"Number","Burglary of private residential premises","Mersin",2008-01-01,2895
"Number","Burglary of private residential premises","Hatay, Kahramanmaras, Osmaniye",2008-01-01,1677
"Number","Burglary of private residential premises","Hatay",2008-01-01,474
"Number","Burglary of private residential premises","Kahramanmaras",2008-01-01,923
"Number","Burglary of private residential premises","Osmaniye",2008-01-01,280
"Number","Burglary of private residential premises","Orta Anadolu",2008-01-01,2277
"Number","Burglary of private residential premises","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",2008-01-01,829
"Number","Burglary of private residential premises","Kirikkale",2008-01-01,197
"Number","Burglary of private residential premises","Aksaray",2008-01-01,210
"Number","Burglary of private residential premises","Nigde",2008-01-01,155
"Number","Burglary of private residential premises","Nevsehir",2008-01-01,121
"Number","Burglary of private residential premises","Kirsehir",2008-01-01,146
"Number","Burglary of private residential premises","Kayseri, Sivas, Yozgat",2008-01-01,1448
"Number","Burglary of private residential premises","Kayseri",2008-01-01,875
"Number","Burglary of private residential premises","Sivas",2008-01-01,415
"Number","Burglary of private residential premises","Yozgat",2008-01-01,158
"Number","Burglary of private residential premises","Bati Karadeniz",2008-01-01,1902
"Number","Burglary of private residential premises","Zonguldak, Karabük, Bartin",2008-01-01,327
"Number","Burglary of private residential premises","Zonguldak",2008-01-01,223
"Number","Burglary of private residential premises","Karabük",2008-01-01,75
"Number","Burglary of private residential premises","Bartin",2008-01-01,29
"Number","Burglary of private residential premises","Kastamonu, Çankiri, Sinop",2008-01-01,218
"Number","Burglary of private residential premises","Kastamonu",2008-01-01,100
"Number","Burglary of private residential premises","Çankiri",2008-01-01,63
"Number","Burglary of private residential premises","Sinop",2008-01-01,55
"Number","Burglary of private residential premises","Samsun, Tokat, Çorum, Amasya",2008-01-01,1357
"Number","Burglary of private residential premises","Samsun",2008-01-01,856
"Number","Burglary of private residential premises","Tokat",2008-01-01,171
"Number","Burglary of private residential premises","Çorum",2008-01-01,228
"Number","Burglary of private residential premises","Amasya",2008-01-01,102
"Number","Burglary of private residential premises","Dogu Karadeniz",2008-01-01,878
"Number","Burglary of private residential premises","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",2008-01-01,878
"Number","Burglary of private residential premises","Trabzon",2008-01-01,240
"Number","Burglary of private residential premises","Ordu",2008-01-01,306
"Number","Burglary of private residential premises","Giresun",2008-01-01,148
"Number","Burglary of private residential premises","Rize",2008-01-01,113
"Number","Burglary of private residential premises","Artvin",2008-01-01,46
"Number","Burglary of private residential premises","Gümüshane",2008-01-01,25
"Number","Burglary of private residential premises","Kuzeydogu Anadolu",2008-01-01,762
"Number","Burglary of private residential premises","Erzurum, Erzincan, Bayburt",2008-01-01,468
"Number","Burglary of private residential premises","Erzurum",2008-01-01,346
"Number","Burglary of private residential premises","Erzincan",2008-01-01,112
"Number","Burglary of private residential premises","Bayburt",2008-01-01,10
"Number","Burglary of private residential premises","Agri, Kars, Igdir, Ardahan",2008-01-01,294
"Number","Burglary of private residential premises","Agri",2008-01-01,137
"Number","Burglary of private residential premises","Kars",2008-01-01,36
"Number","Burglary of private residential premises","Igdir",2008-01-01,97
"Number","Burglary of private residential premises","Ardahan",2008-01-01,24
"Number","Burglary of private residential premises","Ortadogu Anadolu",2008-01-01,1507
"Number","Burglary of private residential premises","Malatya, Elazig, Bingöl, Tunceli",2008-01-01,989
"Number","Burglary of private residential premises","Malatya",2008-01-01,566
"Number","Burglary of private residential premises","Elazig",2008-01-01,332
"Number","Burglary of private residential premises","Bingöl",2008-01-01,70
"Number","Burglary of private residential premises","Tunceli",2008-01-01,21
"Number","Burglary of private residential premises","Van, Mus, Bitlis, Hakkari",2008-01-01,518
"Number","Burglary of private residential premises","Van",2008-01-01,286
"Number","Burglary of private residential premises","Mus",2008-01-01,128
"Number","Burglary of private residential premises","Bitlis",2008-01-01,72
"Number","Burglary of private residential premises","Hakkari",2008-01-01,32
"Number","Burglary of private residential premises","Güneydogu Anadolu",2008-01-01,4060
"Number","Burglary of private residential premises","Gaziantep, Adiyaman, Kilis",2008-01-01,1578
"Number","Burglary of private residential premises","Gaziantep",2008-01-01,1310
"Number","Burglary of private residential premises","Adiyaman",2008-01-01,193
"Number","Burglary of private residential premises","Kilis",2008-01-01,75
"Number","Burglary of private residential premises","Sanliurfa, Diyarbakir",2008-01-01,1823
"Number","Burglary of private residential premises","Sanliurfa",2008-01-01,488
"Number","Burglary of private residential premises","Diyarbakir",2008-01-01,1335
"Number","Burglary of private residential premises","Mardin, Batman, Sirnak, Siirt",2008-01-01,659
"Number","Burglary of private residential premises","Mardin",2008-01-01,194
"Number","Burglary of private residential premises","Batman",2008-01-01,305
"Number","Burglary of private residential premises","Sirnak",2008-01-01,83
"Number","Burglary of private residential premises","Siirt",2008-01-01,77
"Number","Burglary of private residential premises","United Kingdom",2008-01-01,309004
"Number","Burglary of private residential premises","England and Wales",2008-01-01,284431
"Number","Burglary of private residential premises","Scotland",2008-01-01,17223
"Number","Burglary of private residential premises","Northern Ireland (UK)",2008-01-01,7350
"Number","Burglary of private residential premises","Northern Ireland (UK)",2008-01-01,7350
"Number","Burglary of private residential premises","Belfast",2008-01-01,2407
"Number","Burglary of private residential premises","Outer Belfast",2008-01-01,1572
"Number","Burglary of private residential premises","East of Northern Ireland (UK)",2008-01-01,1507
"Number","Burglary of private residential premises","North of Northern Ireland (UK)",2008-01-01,907
"Number","Burglary of private residential premises","West and South of Northern Ireland (UK)",2008-01-01,957
"Number","Theft of a motorized land vehicle","Austria",2008-01-01,9049
"Number","Theft of a motorized land vehicle","Ostösterreich",2008-01-01,6070
"Number","Theft of a motorized land vehicle","Burgenland (AT)",2008-01-01,137
"Number","Theft of a motorized land vehicle","Niederösterreich",2008-01-01,2112
"Number","Theft of a motorized land vehicle","Wien",2008-01-01,3821
"Number","Theft of a motorized land vehicle","Wien",2008-01-01,3821
"Number","Theft of a motorized land vehicle","Südösterreich",2008-01-01,1257
"Number","Theft of a motorized land vehicle","Kärnten",2008-01-01,358
"Number","Theft of a motorized land vehicle","Steiermark",2008-01-01,899
"Number","Theft of a motorized land vehicle","Westösterreich",2008-01-01,1722
"Number","Theft of a motorized land vehicle","Oberösterreich",2008-01-01,810
"Number","Theft of a motorized land vehicle","Salzburg",2008-01-01,400
"Number","Theft of a motorized land vehicle","Tirol",2008-01-01,323
"Number","Theft of a motorized land vehicle","Vorarlberg",2008-01-01,189
"Number","Theft of a motorized land vehicle","Belgium",2008-01-01,23258
"Number","Theft of a motorized land vehicle","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest",2008-01-01,3582
"Number","Theft of a motorized land vehicle","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest",2008-01-01,3582
"Number","Theft of a motorized land vehicle","Arr. de Bruxelles-Capitale / Arr. van Brussel-Hoofdstad",2008-01-01,3582
